level_family_id,level_snapshot_id,snapshot_version,instrument,level_type,anchor_price,level_price,valid_from,valid_trading_date,first_touch,last_touch,touch_count,touch_times,tolerance_ticks,min_touches,round_confluence,historical,mirror,source_pivot_ids,source_sides,known_index,level_id,price,known_time
USDRUBF-L13,USDRUBF-L13-V1,1,USDRUBF,EH,79.89,79.9,2026-01-05 17:05:00+03:00,2026-01-05,2026-01-05 16:20:00+03:00,2026-01-05 16:50:00+03:00,2,2026-01-05 16:20:00+03:00|2026-01-05 16:50:00+03:00,2,2,True,False,False,21|23,HIGH|HIGH,92,USDRUBF-L13-V1,79.9,2026-01-05 17:05:00+03:00
USDRUBF-L13,USDRUBF-L13-V2,2,USDRUBF,EH,79.89,79.89,2026-01-05 17:45:00+03:00,2026-01-05,2026-01-05 16:20:00+03:00,2026-01-05 17:35:00+03:00,3,2026-01-05 16:20:00+03:00|2026-01-05 16:50:00+03:00|2026-01-05 17:35:00+03:00,2,2,True,False,False,21|23|25,HIGH|HIGH|HIGH,98,USDRUBF-L13-V2,79.89,2026-01-05 17:45:00+03:00
USDRUBF-L5,USDRUBF-L5-V4,4,USDRUBF,MIRROR,79.83,79.83,2026-01-05 17:55:00+03:00,2026-01-05,2026-01-05 11:45:00+03:00,2026-01-05 17:45:00+03:00,5,2026-01-05 11:45:00+03:00|2026-01-05 13:45:00+03:00|2026-01-05 15:45:00+03:00|2026-01-05 16:40:00+03:00|2026-01-05 17:45:00+03:00,2,2,False,False,True,6|12|20|22|26,LOW|LOW|HIGH|LOW|LOW,100,USDRUBF-L5-V4,79.83,2026-01-05 17:55:00+03:00
USDRUBF-L10,USDRUBF-L10-V3,3,USDRUBF,MIRROR,79.76,79.76,2026-01-05 18:20:00+03:00,2026-01-05,2026-01-05 14:20:00+03:00,2026-01-05 18:10:00+03:00,4,2026-01-05 14:20:00+03:00|2026-01-05 15:05:00+03:00|2026-01-05 15:20:00+03:00|2026-01-05 18:10:00+03:00,2,2,False,False,True,14|18|19|27,LOW|HIGH|HIGH|LOW,104,USDRUBF-L10-V3,79.76,2026-01-05 18:20:00+03:00
USDRUBF-L5,USDRUBF-L5-V5,5,USDRUBF,MIRROR,79.83,79.84,2026-01-05 18:40:00+03:00,2026-01-05,2026-01-05 11:45:00+03:00,2026-01-05 18:30:00+03:00,6,2026-01-05 11:45:00+03:00|2026-01-05 13:45:00+03:00|2026-01-05 15:45:00+03:00|2026-01-05 16:40:00+03:00|2026-01-05 17:45:00+03:00|2026-01-05 18:30:00+03:00,2,2,False,False,True,6|12|20|22|26|28,LOW|LOW|HIGH|LOW|LOW|HIGH,108,USDRUBF-L5-V5,79.84,2026-01-05 18:40:00+03:00
USDRUBF-L4,USDRUBF-L4-V1,1,USDRUBF,EH,79.98,79.99,2026-01-05 19:30:00+03:00,2026-01-05,2026-01-05 11:25:00+03:00,2026-01-05 19:20:00+03:00,2,2026-01-05 11:25:00+03:00|2026-01-05 19:20:00+03:00,2,2,True,False,False,5|29,HIGH|HIGH,115,USDRUBF-L4-V1,79.99,2026-01-05 19:30:00+03:00
USDRUBF-L6,USDRUBF-L6-V1,1,USDRUBF,MIRROR,79.96,79.96,2026-01-05 19:45:00+03:00,2026-01-05,2026-01-05 12:05:00+03:00,2026-01-05 19:35:00+03:00,2,2026-01-05 12:05:00+03:00|2026-01-05 19:35:00+03:00,2,2,False,False,True,7|30,HIGH|LOW,118,USDRUBF-L6-V1,79.96,2026-01-05 19:45:00+03:00
USDRUBF-L3,USDRUBF-L3-V2,2,USDRUBF,EH,80.04,80.05,2026-01-05 19:50:00+03:00,2026-01-05,2026-01-05 11:05:00+03:00,2026-01-05 19:40:00+03:00,3,2026-01-05 11:05:00+03:00|2026-01-05 12:50:00+03:00|2026-01-05 19:40:00+03:00,2,2,False,False,False,4|9|31,HIGH|HIGH|HIGH,119,USDRUBF-L3-V2,80.05,2026-01-05 19:50:00+03:00
USDRUBF-L13,USDRUBF-L13-V3,3,USDRUBF,MIRROR,79.89,79.89,2026-01-05 20:10:00+03:00,2026-01-05,2026-01-05 16:20:00+03:00,2026-01-05 20:00:00+03:00,4,2026-01-05 16:20:00+03:00|2026-01-05 16:50:00+03:00|2026-01-05 17:35:00+03:00|2026-01-05 20:00:00+03:00,2,2,True,False,True,21|23|25|32,HIGH|HIGH|HIGH|LOW,123,USDRUBF-L13-V3,79.89,2026-01-05 20:10:00+03:00
USDRUBF-L4,USDRUBF-L4-V2,2,USDRUBF,EH,79.98,79.99,2026-01-05 21:25:00+03:00,2026-01-05,2026-01-05 11:25:00+03:00,2026-01-05 20:45:00+03:00,3,2026-01-05 11:25:00+03:00|2026-01-05 19:20:00+03:00|2026-01-05 20:45:00+03:00,2,2,True,False,False,5|29|33,HIGH|HIGH|HIGH,130,USDRUBF-L4-V2,79.99,2026-01-05 21:25:00+03:00
USDRUBF-L6,USDRUBF-L6-V2,2,USDRUBF,MIRROR,79.96,79.95,2026-01-05 21:35:00+03:00,2026-01-05,2026-01-05 12:05:00+03:00,2026-01-05 21:10:00+03:00,3,2026-01-05 12:05:00+03:00|2026-01-05 19:35:00+03:00|2026-01-05 21:10:00+03:00,2,2,False,False,True,7|30|34,HIGH|LOW|LOW,131,USDRUBF-L6-V2,79.95,2026-01-05 21:35:00+03:00
USDRUBF-L16,USDRUBF-L16-V1,1,USDRUBF,EH,80.16,80.15,2026-01-06 09:10:00+03:00,2026-01-06,2026-01-05 22:35:00+03:00,2026-01-05 23:50:00+03:00,2,2026-01-05 22:35:00+03:00|2026-01-05 23:50:00+03:00,2,2,False,True,False,36|38,HIGH|HIGH,144,USDRUBF-L16-V1,80.15,2026-01-06 09:10:00+03:00
USDRUBF-L13,USDRUBF-L13-V4,4,USDRUBF,MIRROR,79.89,79.89,2026-01-06 09:30:00+03:00,2026-01-06,2026-01-05 16:20:00+03:00,2026-01-06 09:20:00+03:00,5,2026-01-05 16:20:00+03:00|2026-01-05 16:50:00+03:00|2026-01-05 17:35:00+03:00|2026-01-05 20:00:00+03:00|2026-01-06 09:20:00+03:00,2,2,True,True,True,21|23|25|32|39,HIGH|HIGH|HIGH|LOW|LOW,148,USDRUBF-L13-V4,79.89,2026-01-06 09:30:00+03:00
USDRUBF-L17,USDRUBF-L17-V1,1,USDRUBF,MIRROR,80.02,80.02,2026-01-06 09:40:00+03:00,2026-01-06,2026-01-05 22:35:00+03:00,2026-01-06 09:30:00+03:00,2,2026-01-05 22:35:00+03:00|2026-01-06 09:30:00+03:00,2,2,False,True,True,37|40,LOW|HIGH,150,USDRUBF-L17-V1,80.02,2026-01-06 09:40:00+03:00
USDRUBF-L16,USDRUBF-L16-V2,2,USDRUBF,EH,80.16,80.16,2026-01-06 10:15:00+03:00,2026-01-06,2026-01-05 22:35:00+03:00,2026-01-06 10:05:00+03:00,3,2026-01-05 22:35:00+03:00|2026-01-05 23:50:00+03:00|2026-01-06 10:05:00+03:00,2,2,False,True,False,36|38|41,HIGH|HIGH|HIGH,157,USDRUBF-L16-V2,80.16,2026-01-06 10:15:00+03:00
USDRUBF-L12,USDRUBF-L12-V1,1,USDRUBF,MIRROR,79.73,79.73,2026-01-06 11:05:00+03:00,2026-01-06,2026-01-05 14:45:00+03:00,2026-01-06 10:55:00+03:00,2,2026-01-05 14:45:00+03:00|2026-01-06 10:55:00+03:00,2,2,False,True,True,16|43,LOW|HIGH,167,USDRUBF-L12-V1,79.73,2026-01-06 11:05:00+03:00
USDRUBF-L10,USDRUBF-L10-V4,4,USDRUBF,MIRROR,79.76,79.76,2026-01-06 11:20:00+03:00,2026-01-06,2026-01-05 14:20:00+03:00,2026-01-06 11:10:00+03:00,5,2026-01-05 14:20:00+03:00|2026-01-05 15:05:00+03:00|2026-01-05 15:20:00+03:00|2026-01-05 18:10:00+03:00|2026-01-06 11:10:00+03:00,2,2,False,True,True,14|18|19|27|44,LOW|HIGH|HIGH|LOW|HIGH,170,USDRUBF-L10-V4,79.76,2026-01-06 11:20:00+03:00
USDRUBF-L10,USDRUBF-L10-V5,5,USDRUBF,MIRROR,79.76,79.76,2026-01-06 11:50:00+03:00,2026-01-06,2026-01-05 14:20:00+03:00,2026-01-06 11:40:00+03:00,6,2026-01-05 14:20:00+03:00|2026-01-05 15:05:00+03:00|2026-01-05 15:20:00+03:00|2026-01-05 18:10:00+03:00|2026-01-06 11:10:00+03:00|2026-01-06 11:40:00+03:00,2,2,False,True,True,14|18|19|27|44|46,LOW|HIGH|HIGH|LOW|HIGH|HIGH,176,USDRUBF-L10-V5,79.76,2026-01-06 11:50:00+03:00
USDRUBF-L12,USDRUBF-L12-V2,2,USDRUBF,MIRROR,79.73,79.73,2026-01-06 12:35:00+03:00,2026-01-06,2026-01-05 14:45:00+03:00,2026-01-06 12:20:00+03:00,3,2026-01-05 14:45:00+03:00|2026-01-06 10:55:00+03:00|2026-01-06 12:20:00+03:00,2,2,False,True,True,16|43|48,LOW|HIGH|HIGH,184,USDRUBF-L12-V2,79.73,2026-01-06 12:35:00+03:00
USDRUBF-L8,USDRUBF-L8-V2,2,USDRUBF,EL,79.66,79.66,2026-01-06 13:05:00+03:00,2026-01-06,2026-01-05 13:05:00+03:00,2026-01-06 12:55:00+03:00,3,2026-01-05 13:05:00+03:00|2026-01-05 15:00:00+03:00|2026-01-06 12:55:00+03:00,2,2,False,True,False,10|17|50,LOW|LOW|LOW,190,USDRUBF-L8-V2,79.66,2026-01-06 13:05:00+03:00
USDRUBF-L6,USDRUBF-L6-V3,3,USDRUBF,MIRROR,79.96,79.95,2026-01-06 13:40:00+03:00,2026-01-06,2026-01-05 12:05:00+03:00,2026-01-06 13:30:00+03:00,4,2026-01-05 12:05:00+03:00|2026-01-05 19:35:00+03:00|2026-01-05 21:10:00+03:00|2026-01-06 13:30:00+03:00,2,2,False,True,True,7|30|34|51,HIGH|LOW|LOW|HIGH,196,USDRUBF-L6-V3,79.95,2026-01-06 13:40:00+03:00
USDRUBF-L6,USDRUBF-L6-V4,4,USDRUBF,MIRROR,79.96,79.95,2026-01-06 14:00:00+03:00,2026-01-06,2026-01-05 12:05:00+03:00,2026-01-06 13:50:00+03:00,5,2026-01-05 12:05:00+03:00|2026-01-05 19:35:00+03:00|2026-01-05 21:10:00+03:00|2026-01-06 13:30:00+03:00|2026-01-06 13:50:00+03:00,2,2,False,True,True,7|30|34|51|52,HIGH|LOW|LOW|HIGH|HIGH,200,USDRUBF-L6-V4,79.95,2026-01-06 14:00:00+03:00
USDRUBF-L21,USDRUBF-L21-V1,1,USDRUBF,MIRROR,79.71,79.71,2026-01-06 14:55:00+03:00,2026-01-06,2026-01-06 12:40:00+03:00,2026-01-06 14:45:00+03:00,2,2026-01-06 12:40:00+03:00|2026-01-06 14:45:00+03:00,2,2,True,False,True,49|53,HIGH|LOW,207,USDRUBF-L21-V1,79.71,2026-01-06 14:55:00+03:00
USDRUBF-L14,USDRUBF-L14-V1,1,USDRUBF,MIRROR,79.79,79.8,2026-01-06 15:00:00+03:00,2026-01-06,2026-01-05 17:20:00+03:00,2026-01-06 14:50:00+03:00,2,2026-01-05 17:20:00+03:00|2026-01-06 14:50:00+03:00,2,2,True,True,True,24|54,LOW|HIGH,208,USDRUBF-L14-V1,79.8,2026-01-06 15:00:00+03:00
USDRUBF-L20,USDRUBF-L20-V1,1,USDRUBF,EL,79.54,79.55,2026-01-06 15:35:00+03:00,2026-01-06,2026-01-06 12:05:00+03:00,2026-01-06 15:25:00+03:00,2,2026-01-06 12:05:00+03:00|2026-01-06 15:25:00+03:00,2,2,False,False,False,47|55,LOW|LOW,215,USDRUBF-L20-V1,79.55,2026-01-06 15:35:00+03:00
USDRUBF-L20,USDRUBF-L20-V2,2,USDRUBF,EL,79.54,79.54,2026-01-06 15:55:00+03:00,2026-01-06,2026-01-06 12:05:00+03:00,2026-01-06 15:45:00+03:00,3,2026-01-06 12:05:00+03:00|2026-01-06 15:25:00+03:00|2026-01-06 15:45:00+03:00,2,2,False,False,False,47|55|56,LOW|LOW|LOW,219,USDRUBF-L20-V2,79.54,2026-01-06 15:55:00+03:00
USDRUBF-L8,USDRUBF-L8-V3,3,USDRUBF,MIRROR,79.66,79.66,2026-01-06 16:10:00+03:00,2026-01-06,2026-01-05 13:05:00+03:00,2026-01-06 15:50:00+03:00,4,2026-01-05 13:05:00+03:00|2026-01-05 15:00:00+03:00|2026-01-06 12:55:00+03:00|2026-01-06 15:50:00+03:00,2,2,False,True,True,10|17|50|57,LOW|LOW|LOW|HIGH,220,USDRUBF-L8-V3,79.66,2026-01-06 16:10:00+03:00
USDRUBF-L24,USDRUBF-L24-V1,1,USDRUBF,EL,79.15,79.16,2026-01-06 19:15:00+03:00,2026-01-06,2026-01-06 18:05:00+03:00,2026-01-06 18:50:00+03:00,2,2026-01-06 18:05:00+03:00|2026-01-06 18:50:00+03:00,2,2,False,False,False,60|62,LOW|LOW,247,USDRUBF-L24-V1,79.16,2026-01-06 19:15:00+03:00
USDRUBF-L25,USDRUBF-L25-V1,1,USDRUBF,EH,79.34,79.34,2026-01-06 20:00:00+03:00,2026-01-06,2026-01-06 18:20:00+03:00,2026-01-06 19:50:00+03:00,2,2026-01-06 18:20:00+03:00|2026-01-06 19:50:00+03:00,2,2,False,False,False,61|65,HIGH|HIGH,256,USDRUBF-L25-V1,79.34,2026-01-06 20:00:00+03:00
USDRUBF-L25,USDRUBF-L25-V2,2,USDRUBF,EH,79.34,79.34,2026-01-06 22:35:00+03:00,2026-01-06,2026-01-06 18:20:00+03:00,2026-01-06 20:40:00+03:00,3,2026-01-06 18:20:00+03:00|2026-01-06 19:50:00+03:00|2026-01-06 20:40:00+03:00,2,2,False,False,False,61|65|66,HIGH|HIGH|HIGH,261,USDRUBF-L25-V2,79.34,2026-01-06 22:35:00+03:00
USDRUBF-L26,USDRUBF-L26-V1,1,USDRUBF,MIRROR,79.31,79.32,2026-01-08 09:10:00+03:00,2026-01-08,2026-01-06 19:20:00+03:00,2026-01-06 23:50:00+03:00,2,2026-01-06 19:20:00+03:00|2026-01-06 23:50:00+03:00,2,2,False,True,True,63|68,HIGH|LOW,267,USDRUBF-L26-V1,79.32,2026-01-08 09:10:00+03:00
USDRUBF-L8,USDRUBF-L8-V4,4,USDRUBF,MIRROR,79.66,79.66,2026-01-08 09:15:00+03:00,2026-01-08,2026-01-05 13:05:00+03:00,2026-01-08 09:05:00+03:00,5,2026-01-05 13:05:00+03:00|2026-01-05 15:00:00+03:00|2026-01-06 12:55:00+03:00|2026-01-06 15:50:00+03:00|2026-01-08 09:05:00+03:00,2,2,False,True,True,10|17|50|57|69,LOW|LOW|LOW|HIGH|HIGH,268,USDRUBF-L8-V4,79.66,2026-01-08 09:15:00+03:00
USDRUBF-L20,USDRUBF-L20-V3,3,USDRUBF,MIRROR,79.54,79.55,2026-01-08 09:50:00+03:00,2026-01-08,2026-01-06 12:05:00+03:00,2026-01-08 09:30:00+03:00,4,2026-01-06 12:05:00+03:00|2026-01-06 15:25:00+03:00|2026-01-06 15:45:00+03:00|2026-01-08 09:30:00+03:00,2,2,False,True,True,47|55|56|71,LOW|LOW|LOW|HIGH,273,USDRUBF-L20-V3,79.55,2026-01-08 09:50:00+03:00
USDRUBF-L19,USDRUBF-L19-V1,1,USDRUBF,MIRROR,79.63,79.63,2026-01-08 10:15:00+03:00,2026-01-08,2026-01-06 11:20:00+03:00,2026-01-08 10:05:00+03:00,2,2026-01-06 11:20:00+03:00|2026-01-08 10:05:00+03:00,2,2,False,True,True,45|72,LOW|HIGH,277,USDRUBF-L19-V1,79.63,2026-01-08 10:15:00+03:00
USDRUBF-L0,USDRUBF-L0-V1,1,USDRUBF,MIRROR,79.11,79.1,2026-01-08 10:35:00+03:00,2026-01-08,2026-01-05 09:20:00+03:00,2026-01-08 10:25:00+03:00,2,2026-01-05 09:20:00+03:00|2026-01-08 10:25:00+03:00,2,2,True,True,True,0|73,HIGH|LOW,281,USDRUBF-L0-V1,79.1,2026-01-08 10:35:00+03:00
USDRUBF-L13,USDRUBF-L13-V5,5,USDRUBF,MIRROR,79.89,79.89,2026-01-08 11:20:00+03:00,2026-01-08,2026-01-05 16:20:00+03:00,2026-01-08 11:10:00+03:00,6,2026-01-05 16:20:00+03:00|2026-01-05 16:50:00+03:00|2026-01-05 17:35:00+03:00|2026-01-05 20:00:00+03:00|2026-01-06 09:20:00+03:00|2026-01-08 11:10:00+03:00,2,2,True,True,True,21|23|25|32|39|74,HIGH|HIGH|HIGH|LOW|LOW|HIGH,290,USDRUBF-L13-V5,79.89,2026-01-08 11:20:00+03:00
USDRUBF-L8,USDRUBF-L8-V5,5,USDRUBF,MIRROR,79.66,79.66,2026-01-08 11:30:00+03:00,2026-01-08,2026-01-05 13:05:00+03:00,2026-01-08 11:20:00+03:00,6,2026-01-05 13:05:00+03:00|2026-01-05 15:00:00+03:00|2026-01-06 12:55:00+03:00|2026-01-06 15:50:00+03:00|2026-01-08 09:05:00+03:00|2026-01-08 11:20:00+03:00,2,2,False,True,True,10|17|50|57|69|75,LOW|LOW|LOW|HIGH|HIGH|LOW,292,USDRUBF-L8-V5,79.66,2026-01-08 11:30:00+03:00
USDRUBF-L5,USDRUBF-L5-V6,6,USDRUBF,MIRROR,79.83,79.83,2026-01-08 11:55:00+03:00,2026-01-08,2026-01-05 11:45:00+03:00,2026-01-08 11:45:00+03:00,7,2026-01-05 11:45:00+03:00|2026-01-05 13:45:00+03:00|2026-01-05 15:45:00+03:00|2026-01-05 16:40:00+03:00|2026-01-05 17:45:00+03:00|2026-01-05 18:30:00+03:00|2026-01-08 11:45:00+03:00,2,2,False,True,True,6|12|20|22|26|28|76,LOW|LOW|HIGH|LOW|LOW|HIGH|HIGH,297,USDRUBF-L5-V6,79.83,2026-01-08 11:55:00+03:00
USDRUBF-L5,USDRUBF-L5-V7,7,USDRUBF,MIRROR,79.83,79.83,2026-01-08 12:15:00+03:00,2026-01-08,2026-01-05 11:45:00+03:00,2026-01-08 12:05:00+03:00,8,2026-01-05 11:45:00+03:00|2026-01-05 13:45:00+03:00|2026-01-05 15:45:00+03:00|2026-01-05 16:40:00+03:00|2026-01-05 17:45:00+03:00|2026-01-05 18:30:00+03:00|2026-01-08 11:45:00+03:00|2026-01-08 12:05:00+03:00,2,2,False,True,True,6|12|20|22|26|28|76|77,LOW|LOW|HIGH|LOW|LOW|HIGH|HIGH|HIGH,300,USDRUBF-L5-V7,79.83,2026-01-08 12:15:00+03:00
USDRUBF-L23,USDRUBF-L23-V1,1,USDRUBF,MIRROR,79.58,79.59,2026-01-08 12:20:00+03:00,2026-01-08,2026-01-06 17:20:00+03:00,2026-01-08 12:10:00+03:00,2,2026-01-06 17:20:00+03:00|2026-01-08 12:10:00+03:00,2,2,True,True,True,59|78,HIGH|LOW,301,USDRUBF-L23-V1,79.59,2026-01-08 12:20:00+03:00
USDRUBF-L23,USDRUBF-L23-V2,2,USDRUBF,MIRROR,79.58,79.59,2026-01-08 12:40:00+03:00,2026-01-08,2026-01-06 17:20:00+03:00,2026-01-08 12:25:00+03:00,3,2026-01-06 17:20:00+03:00|2026-01-08 12:10:00+03:00|2026-01-08 12:25:00+03:00,2,2,True,True,True,59|78|79,HIGH|LOW|LOW,304,USDRUBF-L23-V2,79.59,2026-01-08 12:40:00+03:00
USDRUBF-L5,USDRUBF-L5-V8,8,USDRUBF,MIRROR,79.83,79.83,2026-01-08 12:50:00+03:00,2026-01-08,2026-01-05 11:45:00+03:00,2026-01-08 12:40:00+03:00,9,2026-01-05 11:45:00+03:00|2026-01-05 13:45:00+03:00|2026-01-05 15:45:00+03:00|2026-01-05 16:40:00+03:00|2026-01-05 17:45:00+03:00|2026-01-05 18:30:00+03:00|2026-01-08 11:45:00+03:00|2026-01-08 12:05:00+03:00|2026-01-08 12:40:00+03:00,2,2,False,True,True,6|12|20|22|26|28|76|77|80,LOW|LOW|HIGH|LOW|LOW|HIGH|HIGH|HIGH|HIGH,306,USDRUBF-L5-V8,79.83,2026-01-08 12:50:00+03:00
USDRUBF-L12,USDRUBF-L12-V3,3,USDRUBF,MIRROR,79.73,79.73,2026-01-08 13:05:00+03:00,2026-01-08,2026-01-05 14:45:00+03:00,2026-01-08 12:50:00+03:00,4,2026-01-05 14:45:00+03:00|2026-01-06 10:55:00+03:00|2026-01-06 12:20:00+03:00|2026-01-08 12:50:00+03:00,2,2,False,True,True,16|43|48|81,LOW|HIGH|HIGH|LOW,308,USDRUBF-L12-V3,79.73,2026-01-08 13:05:00+03:00
USDRUBF-L11,USDRUBF-L11-V1,1,USDRUBF,EH,79.86,79.85,2026-01-08 13:15:00+03:00,2026-01-08,2026-01-05 14:35:00+03:00,2026-01-08 13:05:00+03:00,2,2026-01-05 14:35:00+03:00|2026-01-08 13:05:00+03:00,2,2,False,True,False,15|82,HIGH|HIGH,310,USDRUBF-L11-V1,79.85,2026-01-08 13:15:00+03:00
USDRUBF-L14,USDRUBF-L14-V2,2,USDRUBF,MIRROR,79.79,79.8,2026-01-08 13:30:00+03:00,2026-01-08,2026-01-05 17:20:00+03:00,2026-01-08 13:20:00+03:00,3,2026-01-05 17:20:00+03:00|2026-01-06 14:50:00+03:00|2026-01-08 13:20:00+03:00,2,2,True,True,True,24|54|83,LOW|HIGH|HIGH,313,USDRUBF-L14-V2,79.8,2026-01-08 13:30:00+03:00
USDRUBF-L20,USDRUBF-L20-V4,4,USDRUBF,MIRROR,79.54,79.54,2026-01-08 14:20:00+03:00,2026-01-08,2026-01-06 12:05:00+03:00,2026-01-08 14:10:00+03:00,5,2026-01-06 12:05:00+03:00|2026-01-06 15:25:00+03:00|2026-01-06 15:45:00+03:00|2026-01-08 09:30:00+03:00|2026-01-08 14:10:00+03:00,2,2,False,True,True,47|55|56|71|84,LOW|LOW|LOW|HIGH|LOW,321,USDRUBF-L20-V4,79.54,2026-01-08 14:20:00+03:00
USDRUBF-L22,USDRUBF-L22-V1,1,USDRUBF,EL,79.5,79.49,2026-01-08 14:45:00+03:00,2026-01-08,2026-01-06 16:50:00+03:00,2026-01-08 14:30:00+03:00,2,2026-01-06 16:50:00+03:00|2026-01-08 14:30:00+03:00,2,2,True,True,False,58|85,LOW|LOW,325,USDRUBF-L22-V1,79.49,2026-01-08 14:45:00+03:00
USDRUBF-L29,USDRUBF-L29-V1,1,USDRUBF,EL,79.42,79.42,2026-01-08 15:25:00+03:00,2026-01-08,2026-01-08 09:20:00+03:00,2026-01-08 15:15:00+03:00,2,2026-01-08 09:20:00+03:00|2026-01-08 15:15:00+03:00,2,2,False,False,False,70|87,LOW|LOW,333,USDRUBF-L29-V1,79.42,2026-01-08 15:25:00+03:00
USDRUBF-L23,USDRUBF-L23-V3,3,USDRUBF,MIRROR,79.58,79.59,2026-01-08 16:15:00+03:00,2026-01-08,2026-01-06 17:20:00+03:00,2026-01-08 15:50:00+03:00,4,2026-01-06 17:20:00+03:00|2026-01-08 12:10:00+03:00|2026-01-08 12:25:00+03:00|2026-01-08 15:50:00+03:00,2,2,True,True,True,59|78|79|88,HIGH|LOW|LOW|HIGH,339,USDRUBF-L23-V3,79.59,2026-01-08 16:15:00+03:00
USDRUBF-L24,USDRUBF-L24-V2,2,USDRUBF,EL,79.15,79.16,2026-01-08 17:00:00+03:00,2026-01-08,2026-01-06 18:05:00+03:00,2026-01-08 16:50:00+03:00,3,2026-01-06 18:05:00+03:00|2026-01-06 18:50:00+03:00|2026-01-08 16:50:00+03:00,2,2,False,True,False,60|62|89,LOW|LOW|LOW,348,USDRUBF-L24-V2,79.16,2026-01-08 17:00:00+03:00
USDRUBF-L28,USDRUBF-L28-V1,1,USDRUBF,EH,79.38,79.38,2026-01-08 17:10:00+03:00,2026-01-08,2026-01-06 23:10:00+03:00,2026-01-08 17:00:00+03:00,2,2026-01-06 23:10:00+03:00|2026-01-08 17:00:00+03:00,2,2,False,True,False,67|90,HIGH|HIGH,350,USDRUBF-L28-V1,79.38,2026-01-08 17:10:00+03:00
USDRUBF-L0,USDRUBF-L0-V2,2,USDRUBF,MIRROR,79.11,79.11,2026-01-08 17:25:00+03:00,2026-01-08,2026-01-05 09:20:00+03:00,2026-01-08 17:15:00+03:00,3,2026-01-05 09:20:00+03:00|2026-01-08 10:25:00+03:00|2026-01-08 17:15:00+03:00,2,2,True,True,True,0|73|91,HIGH|LOW|LOW,353,USDRUBF-L0-V2,79.11,2026-01-08 17:25:00+03:00
USDRUBF-L2,USDRUBF-L2-V1,1,USDRUBF,EH,79.22,79.22,2026-01-08 17:40:00+03:00,2026-01-08,2026-01-05 09:50:00+03:00,2026-01-08 17:30:00+03:00,2,2026-01-05 09:50:00+03:00|2026-01-08 17:30:00+03:00,2,2,False,True,False,2|92,HIGH|HIGH,356,USDRUBF-L2-V1,79.22,2026-01-08 17:40:00+03:00
USDRUBF-L0,USDRUBF-L0-V3,3,USDRUBF,MIRROR,79.11,79.11,2026-01-08 18:15:00+03:00,2026-01-08,2026-01-05 09:20:00+03:00,2026-01-08 18:05:00+03:00,4,2026-01-05 09:20:00+03:00|2026-01-08 10:25:00+03:00|2026-01-08 17:15:00+03:00|2026-01-08 18:05:00+03:00,2,2,True,True,True,0|73|91|94,HIGH|LOW|LOW|LOW,361,USDRUBF-L0-V3,79.11,2026-01-08 18:15:00+03:00
USDRUBF-L27,USDRUBF-L27-V1,1,USDRUBF,MIRROR,79.25,79.25,2026-01-08 18:40:00+03:00,2026-01-08,2026-01-06 19:35:00+03:00,2026-01-08 18:30:00+03:00,2,2026-01-06 19:35:00+03:00|2026-01-08 18:30:00+03:00,2,2,False,True,True,64|95,LOW|HIGH,365,USDRUBF-L27-V1,79.25,2026-01-08 18:40:00+03:00
USDRUBF-L24,USDRUBF-L24-V3,3,USDRUBF,EL,79.15,79.16,2026-01-08 18:45:00+03:00,2026-01-08,2026-01-06 18:05:00+03:00,2026-01-08 18:35:00+03:00,4,2026-01-06 18:05:00+03:00|2026-01-06 18:50:00+03:00|2026-01-08 16:50:00+03:00|2026-01-08 18:35:00+03:00,2,2,False,True,False,60|62|89|96,LOW|LOW|LOW|LOW,366,USDRUBF-L24-V3,79.16,2026-01-08 18:45:00+03:00
USDRUBF-L0,USDRUBF-L0-V4,4,USDRUBF,MIRROR,79.11,79.11,2026-01-08 19:15:00+03:00,2026-01-08,2026-01-05 09:20:00+03:00,2026-01-08 18:50:00+03:00,5,2026-01-05 09:20:00+03:00|2026-01-08 10:25:00+03:00|2026-01-08 17:15:00+03:00|2026-01-08 18:05:00+03:00|2026-01-08 18:50:00+03:00,2,2,True,True,True,0|73|91|94|97,HIGH|LOW|LOW|LOW|LOW,369,USDRUBF-L0-V4,79.11,2026-01-08 19:15:00+03:00
USDRUBF-L28,USDRUBF-L28-V2,2,USDRUBF,EH,79.38,79.37,2026-01-08 19:50:00+03:00,2026-01-08,2026-01-06 23:10:00+03:00,2026-01-08 19:35:00+03:00,3,2026-01-06 23:10:00+03:00|2026-01-08 17:00:00+03:00|2026-01-08 19:35:00+03:00,2,2,False,True,False,67|90|98,HIGH|HIGH|HIGH,374,USDRUBF-L28-V2,79.37,2026-01-08 19:50:00+03:00
USDRUBF-L26,USDRUBF-L26-V2,2,USDRUBF,MIRROR,79.31,79.32,2026-01-08 19:55:00+03:00,2026-01-08,2026-01-06 19:20:00+03:00,2026-01-08 19:40:00+03:00,3,2026-01-06 19:20:00+03:00|2026-01-06 23:50:00+03:00|2026-01-08 19:40:00+03:00,2,2,False,True,True,63|68|99,HIGH|LOW|LOW,375,USDRUBF-L26-V2,79.32,2026-01-08 19:55:00+03:00
